time,"# warm-ups since codes cleared ()","A/C pressure (kPa)","Absolute load value (%)","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Air:fuel ratio ()","Ambient air temperature (℉)","Average fuel consumption (MPG)","Average fuel consumption (total) (MPG)","Average fuel consumption 10 sec (MPG)","Average speed (mph)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (MPG)","Calculated instant fuel rate (gal./h)","Catalyst temperature Bank 1 Sensor 1 (℉)","Commanded evaporative purge (%)","Commanded throttle actuator (%)","Control module voltage (V)","Distance traveled since codes cleared (miles)","Distance traveled with MIL on (miles)","Distance travelled (miles)","Distance travelled (total) (miles)","Engine coolant temperature (℉)","Engine RPM (rpm)","Ethanol fuel percent (%)","Evap. system vapor pressure (Pa)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel level input (%) (%)","Fuel level input (V) (gallon)","Fuel rail press. (kPa)","Fuel used (gallon)","Fuel used (total) (gallon)","Fuel used price ($)","Fuel used price (total) ($)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℉)","Knock retard (°)","Lambda ()","Learned octane ()","Long term fuel % trim - Bank 1 (%)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Short term fuel trim (%)","Oxygen sensor 2 Bank 1 Voltage (V)","Power from MAF (hp)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Throttle position (%)","Throttle Position Actually (°)","Throttle Position Desired (°)","Timing advance (°)","Transmission Odometer (℉)","Vane position sensor (V)","Variable camshaft actual advance #1 (°)","Vehicle acceleration (g)","Vehicle speed (mph)",
06:46:01.171,,,,,,,,,,,,,,,,,,813.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:01.351,,,,,,,,,,,,,,,,,,,,,,,,,,195.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:01.502,,,,,,,,,,,,0.0240180825079567,,,,,,,,,,,,0.00888381012870945,6.32400573558405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:01.656,,,,,,,,,,,,,,,,,,813.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:01.859,,,,,,,,,,,,,,,,,,,,,,,,,,195.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:02.060,,,,,,,,,,,,0.0240080158490753,,,,,,,,,,,,0.00888381012870945,6.32400573558405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:02.238,,,,,,,,,,,,,,,,,,813.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:02.363,,,,,,,,,,,,,,,,,,,,,,,,,,195.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:02.461,,,,,,,,,,,,0.0240007937650783,,,,,,,,,,,,0.00888381012870945,6.32400573558405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:02.608,,,,,,,,,,,,,,,,,,813.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:02.704,,,,,,,,,,,,,,,,,,,,,,,,,,195.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:02.850,,,,,,,,,,,,0.0239937950695763,,,,,,,,,,,,0.00888381012870945,6.32400573558405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:03.007,,,,,,,,,,,,,,,,,,813.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:03.267,,,,,,,,,,,,,,,,,,,,,,,,,,195.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:03.434,,,,,,,,,,,,0.0239832866845978,,,,,,,,,,,,0.00888381012870945,6.32400573558405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:03.566,,,,,,,,,,,,,,,,,,813.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:03.715,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:03.808,,,,,,,,,,,,0.0239765596502633,,,,,,,,,,,,0.00888381012870945,6.32400573558405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:03.953,,,,,,,,,,,,,,,,,,813.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:04.054,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:04.204,,,,,,,,,,,,0.0239694337806634,,,,,,,,,,,,0.00888381012870945,6.32400573558405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:04.380,,,,,,,,,,,,,,,,,,813.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:04.528,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:04.695,,,,,,,,,,,,0.0239606197468612,,,,,,,,,,,,0.00888381012870945,6.32400573558405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:04.826,,,,,,,,,,,,,,,,,,813.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:04.917,,,,,,,,,,,,,,,,,,,,,,,,,,195.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:05.017,,,,,,,,,,,,0.0239548450437544,,,,,,,,,,,,0.00888381012870945,6.32400573558405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:05.166,,,,,,,,,,,,,,,,,,813.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:05.317,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:05.499,,,,,,,,,,,,0.0241703304739486,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0167540903939328,0.621371192237334,
06:46:05.660,,,,,,,,,,,,,,,,,,813.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:05.790,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:05.869,,,,,,,,,,,,0.0241636450698035,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
06:46:05.967,,,,,,,,,,,,,,,,,,813.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:06.125,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:06.278,,,,,,,,,,,,0.0241562440575935,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
06:46:06.461,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:06.653,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:06.854,,,,,,,,,,,,0.0241458295434064,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:06.984,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:07.145,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:07.327,,,,,,,,,,,,0.0241372959993168,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0154960816519726,0,
06:46:07.483,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:07.610,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:07.709,,,,,,,,,,,,0.0241303939039998,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:07.855,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:07.953,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:08.106,,,,,,,,,,,,0.0241232355503724,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:08.261,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:08.441,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:08.586,,,,,,,,,,,,0.0241145957958256,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:08.737,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:08.915,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:09.068,,,,,,,,,,,,0.0241059105302196,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:09.227,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:09.383,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:09.533,,,,,,,,,,,,0.024097538346508,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:09.627,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:09.775,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:09.964,,,,,,,,,,,,0.0240897938169894,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:10.114,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:10.263,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:10.414,,,,,,,,,,,,0.0240817100299063,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:10.491,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:10.558,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:10.648,,,,,,,,,,,,0.0240775019366297,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:10.748,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:10.890,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:11.041,,,,,,,,,,,,0.0240704445871865,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:11.195,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:11.346,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:11.421,,,,,,,,,,,,0.0240636223377328,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:11.492,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:11.650,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:11.863,,,,,,,,,,,,0.0240557080821264,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:12.053,,,,,,,,,,,,,,,,,,813.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:12.203,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:12.367,,,,,,,,,,,,0.0240466768156353,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:12.500,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:12.593,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:12.694,,,,,,,,,,,,0.0240408146381713,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:12.841,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:12.916,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:13.010,,,,,,,,,,,,0.0240351660372051,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:13.191,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:13.311,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:13.382,,,,,,,,,,,,0.0240285029001542,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:13.530,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:13.606,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:13.673,,,,,,,,,,,,0.024023292034285,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:13.777,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:13.926,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:14.076,,,,,,,,,,,,0.0240161042359462,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:14.252,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:14.400,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:14.548,,,,,,,,,,,,0.0240076640984682,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:14.644,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:14.796,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:14.958,,,,,,,,,,,,0.0240003420379937,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:15.118,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:15.268,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:15.426,,,,,,,,,,,,0.0239920042737355,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:15.584,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:15.759,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:16.020,,,,,,,,,,,,0.0239814109048882,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:16.142,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:16.284,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:16.383,,,,,,,,,,,,0.0239749562263136,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:16.579,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:16.778,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:16.909,,,,,,,,,,,,0.0239655910519294,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:17.117,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:17.217,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:17.316,,,,,,,,,,,,0.0239583533871877,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:17.471,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:17.792,,,,,,,,,,,,0.023949881176302,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:17.947,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:18.121,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:18.272,,,,,,,,,,,,0.0239413620860232,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:18.428,,,,,,,,,,,,,,,,,,813.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:18.585,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:18.772,,,,,,,,,,,,0.0239324806978858,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:18.893,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:18.991,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:19.140,,,,,,,,,,,,0.0239259634767848,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:19.298,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:19.446,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:19.599,,,,,,,,,,,,0.0239178300764892,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:19.777,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:19.927,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:20.078,,,,,,,,,,,,0.023909333807335,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:20.265,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:20.393,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:20.489,,,,,,,,,,,,0.0239020709888951,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:20.607,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:20.707,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:20.859,,,,,,,,,,,,0.0238955228028541,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:20.992,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:21.092,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:21.245,,,,,,,,,,,,0.0238886880468613,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:21.383,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:21.575,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:21.783,,,,,,,,,,,,0.0238791796195142,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:21.977,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:22.169,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:22.245,,,,,,,,,,,,0.0238710328503119,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:22.315,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:22.418,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:22.567,,,,,,,,,,,,0.0238653397048112,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:22.739,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:22.890,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:23.045,,,,,,,,,,,,0.0238569089375929,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:23.199,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:23.385,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:23.509,,,,,,,,,,,,0.0238487338619724,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:23.584,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:23.649,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:23.717,,,,,,,,,,,,0.0238450697466037,,,,,,,,,,,,0.00896695889753838,6.32408888435288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:46:23.817,,,,,,,,,,,,,,,,,,813.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46:23.967,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
